iteration= 4	 chi2= 21901.618517	 time= 0.166686	 cumTime= 0.856117	 edges= 4949	 schur= 0	 lambda= 0.081648	 levenbergIter= 1
iteration= 5	 chi2= 11499.753729	 time= 0.166337	 cumTime= 1.02245	 edges= 4949	 schur= 0	 lambda= 0.031883	 levenbergIter= 1
iteration= 6	 chi2= 7100.647088	 time= 0.16642	 cumTime= 1.18887	 edges= 4949	 schur= 0	 lambda= 0.010628	 levenbergIter= 1
iteration= 7	 chi2= 4839.784380	 time= 0.167378	 cumTime= 1.35625	 edges= 4949	 schur= 0	 lambda= 0.003543	 levenbergIter= 1
iteration= 8	 chi2= 3268.227192	 time= 0.166816	 cumTime= 1.52307	 edges= 4949	 schur= 0	 lambda= 0.002362	 levenbergIter= 1
iteration= 9	 chi2= 1837.912282	 time= 0.166074	 cumTime= 1.68914	 edges= 4949	 schur= 0	 lambda= 0.001574	 levenbergIter= 1
iteration= 10	 chi2= 759.073810	 time= 0.16668	 cumTime= 1.85582	 edges= 4949	 schur= 0	 lambda= 0.000525	 levenbergIter= 1
iteration= 11	 chi2= 729.786276	 time= 0.166251	 cumTime= 2.02207	 edges= 4949	 schur= 0	 lambda= 0.000175	 levenbergIter= 1
iteration= 12	 chi2= 729.777278	 time= 0.166453	 cumTime= 2.18853	 edges= 4949	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 13	 chi2= 729.777276	 time= 0.168402	 cumTime= 2.35693	 edges= 4949	 schur= 0	 lambda= 0.000055	 levenbergIter= 1
iteration= 14	 chi2= 729.777276	 time= 0.485732	 cumTime= 2.84266	 edges= 4949	 schur= 0	 lambda= 0.000294	 levenbergIter= 3
iteration= 15	 chi2= 729.777276	 time= 1.14479	 cumTime= 3.98745	 edges= 4949	 schur= 0	 lambda= 410.931604	 levenbergIter= 7
iteration= 16	 chi2= 729.777276	 time= 0.835471	 cumTime= 4.82292	 edges= 4949	 schur= 0	 lambda= 280529.308540	 levenbergIter= 5
iteration= 17	 chi2= 729.777276	 time= 1.02622	 cumTime= 5.84914	 edges= 4949	 schur= 0	 lambda= 6128256254.815572	 levenbergIter= 6
iteration= 18	 chi2= 729.777276	 time= 0.209832	 cumTime= 6.05897	 edges= 4949	 schur= 0	 lambda= 4085504169.877048	 levenbergIter= 1
iteration= 19	 chi2= 729.777276	 time= 1.17637	 cumTime= 7.23535	 edges= 4949	 schur= 0	 lambda= 4183556269954.096680	 levenbergIter= 4
iteration= 0	 chi2= 489244.709652	 time= 0.202311	 cumTime= 0.202311	 edges= 4949	 schur= 0	 lambda= 0.348928	 levenbergIter= 1
iteration= 1	 chi2= 208103.926423	 time= 0.175887	 cumTime= 0.378198	 edges= 4949	 schur= 0	 lambda= 0.232619	 levenbergIter= 1
iteration= 2	 chi2= 90360.354253	 time= 0.177374	 cumTime= 0.555572	 edges= 4949	 schur= 0	 lambda= 0.155079	 levenbergIter= 1
iteration= 3	 chi2= 37222.100442	 time= 0.176055	 cumTime= 0.731627	 edges= 4949	 schur= 0	 lambda= 0.103386	 levenbergIter= 1
iteration= 4	 chi2= 16529.895483	 time= 0.169819	 cumTime= 0.901446	 edges= 4949	 schur= 0	 lambda= 0.057832	 levenbergIter= 1
iteration= 5	 chi2= 9477.937863	 time= 0.169762	 cumTime= 1.07121	 edges= 4949	 schur= 0	 lambda= 0.019277	 levenbergIter= 1
iteration= 6	 chi2= 5901.503119	 time= 0.164652	 cumTime= 1.23586	 edges= 4949	 schur= 0	 lambda= 0.006426	 levenbergIter= 1
iteration= 7	 chi2= 4004.961388	 time= 0.164494	 cumTime= 1.40035	 edges= 4949	 schur= 0	 lambda= 0.003112	 levenbergIter= 1
iteration= 8	 chi2= 2471.167934	 time= 0.166374	 cumTime= 1.56673	 edges= 4949	 schur= 0	 lambda= 0.002074	 levenbergIter= 1
iteration= 9	 chi2= 1064.573684	 time= 0.164785	 cumTime= 1.73151	 edges= 4949	 schur= 0	 lambda= 0.001357	 levenbergIter= 1
iteration= 10	 chi2= 732.827644	 time= 0.164506	 cumTime= 1.89602	 edges= 4949	 schur= 0	 lambda= 0.000452	 levenbergIter= 1
iteration= 11	 chi2= 732.456389	 time= 0.164718	 cumTime= 2.06074	 edges= 4949	 schur= 0	 lambda= 0.000151	 levenbergIter= 1
iteration= 12	 chi2= 732.456311	 time= 0.164371	 cumTime= 2.22511	 edges= 4949	 schur= 0	 lambda= 0.000101	 levenbergIter= 1
iteration= 13	 chi2= 732.456311	 time= 0.163993	 cumTime= 2.3891	 edges= 4949	 schur= 0	 lambda= 0.000067	 levenbergIter= 1
iteration= 14	 chi2= 732.456311	 time= 0.650552	 cumTime= 3.03965	 edges= 4949	 schur= 0	 lambda= 0.002860	 levenbergIter= 4
iteration= 15	 chi2= 732.456311	 time= 1.83999	 cumTime= 4.87964	 edges= 4949	 schur= 0	 lambda= 103039715008599.687500	 levenbergIter= 10
iteration= 0	 chi2= 487542.424269	 time= 0.206943	 cumTime= 0.206943	 edges= 4949	 schur= 0	 lambda= 0.322794	 levenbergIter= 1
iteration= 1	 chi2= 201966.040407	 time= 0.166385	 cumTime= 0.373328	 edges= 4949	 schur= 0	 lambda= 0.215196	 levenbergIter= 1
iteration= 2	 chi2= 85831.883377	 time= 0.166112	 cumTime= 0.53944	 edges= 4949	 schur= 0	 lambda= 0.143464	 levenbergIter= 1
iteration= 3	 chi2= 36029.820065	 time= 0.165976	 cumTime= 0.705416	 edges= 4949	 schur= 0	 lambda= 0.095643	 levenbergIter= 1
iteration= 4	 chi2= 15795.664084	 time= 0.166599	 cumTime= 0.872015	 edges= 4949	 schur= 0	 lambda= 0.056063	 levenbergIter= 1
iteration= 5	 chi2= 9138.479333	 time= 0.169584	 cumTime= 1.0416	 edges= 4949	 schur= 0	 lambda= 0.019974	 levenbergIter= 1
iteration= 6	 chi2= 5692.217366	 time= 0.17426	 cumTime= 1.21586	 edges= 4949	 schur= 0	 lambda= 0.006658	 levenbergIter= 1
iteration= 7	 chi2= 3885.069276	 time= 0.164865	 cumTime= 1.38072	 edges= 4949	 schur= 0	 lambda= 0.002780	 levenbergIter= 1
iteration= 8	 chi2= 2477.171481	 time= 0.166452	 cumTime= 1.54718	 edges= 4949	 schur= 0	 lambda= 0.001853	 levenbergIter= 1
iteration= 9	 chi2= 1043.637571	 time= 0.175648	 cumTime= 1.72282	 edges= 4949	 schur= 0	 lambda= 0.001174	 levenbergIter= 1
iteration= 10	 chi2= 730.717869	 time= 0.166097	 cumTime= 1.88892	 edges= 4949	 schur= 0	 lambda= 0.000391	 levenbergIter= 1
iteration= 11	 chi2= 730.398952	 time= 0.169586	 cumTime= 2.05851	 edges= 4949	 schur= 0	 lambda= 0.000130	 levenbergIter= 1
iteration= 12	 chi2= 730.398895	 time= 0.1876	 cumTime= 2.24611	 edges= 4949	 schur= 0	 lambda= 0.000087	 levenbergIter= 1
iteration= 13	 chi2= 730.398895	 time= 0.165752	 cumTime= 2.41186	 edges= 4949	 schur= 0	 lambda= 0.000058	 levenbergIter= 1
iteration= 14	 chi2= 730.398895	 time= 0.816718	 cumTime= 3.22858	 edges= 4949	 schur= 0	 lambda= 0.039584	 levenbergIter= 5
iteration= 15	 chi2= 730.398895	 time= 2.11632	 cumTime= 5.3449	 edges= 4949	 schur= 0	 lambda= 1426173325566094.000000	 levenbergIter= 10
iteration= 0	 chi2= 485842.505242	 time= 0.209344	 cumTime= 0.209344	 edges= 4949	 schur= 0	 lambda= 0.338488	 levenbergIter= 1
iteration= 1	 chi2= 206940.420696	 time= 0.175888	 cumTime= 0.385233	 edges= 4949	 schur= 0	 lambda= 0.225658	 levenbergIter= 1
iteration= 2	 chi2= 89665.182161	 time= 0.175305	 cumTime= 0.560538	 edges= 4949	 schur= 0	 lambda= 0.150439	 levenbergIter= 1
iteration= 3	 chi2= 38623.798834	 time= 0.175833	 cumTime= 0.736371	 edges= 4949	 schur= 0	 lambda= 0.100293	 levenbergIter= 1
iteration= 4	 chi2= 17056.439879	 time= 0.175969	 cumTime= 0.91234	 edges= 4949	 schur= 0	 lambda= 0.066528	 levenbergIter= 1
iteration= 5	 chi2= 9758.517169	 time= 0.176819	 cumTime= 1.08916	 edges= 4949	 schur= 0	 lambda= 0.027396	 levenbergIter= 1
iteration= 6	 chi2= 6207.665984	 time= 0.175903	 cumTime= 1.26506	 edges= 4949	 schur= 0	 lambda= 0.009132	 levenbergIter= 1
iteration= 7	 chi2= 4233.877458	 time= 0.177519	 cumTime= 1.44258	 edges= 4949	 schur= 0	 lambda= 0.003044	 levenbergIter= 1
iteration= 8	 chi2= 2885.366736	 time= 0.172892	 cumTime= 1.61547	 edges= 4949	 schur= 0	 lambda= 0.002029	 levenbergIter= 1
iteration= 9	 chi2= 1394.294025	 time= 0.172632	 cumTime= 1.78811	 edges= 4949	 schur= 0	 lambda= 0.001353	 levenbergIter= 1
iteration= 10	 chi2= 743.336175	 time= 0.172449	 cumTime= 1.96055	 edges= 4949	 schur= 0	 lambda= 0.000451	 levenbergIter= 1
iteration= 11	 chi2= 741.808763	 time= 0.17329	 cumTime= 2.13384	 edges= 4949	 schur= 0	 lambda= 0.000150	 levenbergIter= 1
iteration= 12	 chi2= 741.808521	 time= 0.172403	 cumTime= 2.30625	 edges= 4949	 schur= 0	 lambda= 0.000100	 levenbergIter= 1
iteration= 13	 chi2= 741.808521	 time= 0.172379	 cumTime= 2.47863	 edges= 4949	 schur= 0	 lambda= 0.000067	 levenbergIter= 1
iteration= 14	 chi2= 741.808521	 time= 0.669979	 cumTime= 3.14861	 edges= 4949	 schur= 0	 lambda= 0.002851	 levenbergIter= 4
iteration= 15	 chi2= 741.808521	 time= 0.680609	 cumTime= 3.82922	 edges= 4949	 schur= 0	 lambda= 0.121623	 levenbergIter= 4
iteration= 16	 chi2= 741.808521	 time= 0.180547	 cumTime= 4.00976	 edges= 4949	 schur= 0	 lambda= 0.081082	 levenbergIter= 1
iteration= 17	 chi2= 741.808521	 time= 0.336417	 cumTime= 4.34618	 edges= 4949	 schur= 0	 lambda= 0.108109	 levenbergIter= 2
iteration= 18	 chi2= 741.808521	 time= 1.1921	 cumTime= 5.53828	 edges= 4949	 schur= 0	 lambda= 151147.680681	 levenbergIter= 7
iteration= 19	 chi2= 741.808521	 time= 0.878403	 cumTime= 6.41668	 edges= 4949	 schur= 0	 lambda= 103183483.344608	 levenbergIter= 5
iteration= 0	 chi2= 487492.074889	 time= 0.208443	 cumTime= 0.208443	 edges= 4949	 schur= 0	 lambda= 0.472153	 levenbergIter= 1
iteration= 1	 chi2= 230703.891742	 time= 0.179789	 cumTime= 0.388232	 edges= 4949	 schur= 0	 lambda= 0.314768	 levenbergIter= 1
iteration= 2	 chi2= 116049.758285	 time= 0.179703	 cumTime= 0.567936	 edges= 4949	 schur= 0	 lambda= 0.209846	 levenbergIter= 1
iteration= 3	 chi2= 53084.597685	 time= 0.179346	 cumTime= 0.747282	 edges= 4949	 schur= 0	 lambda= 0.139897	 levenbergIter= 1
iteration= 4	 chi2= 24926.016749	 time= 0.17968	 cumTime= 0.926961	 edges= 4949	 schur= 0	 lambda= 0.093265	 levenbergIter= 1
iteration= 5	 chi2= 12963.564332	 time= 0.179421	 cumTime= 1.10638	 edges= 4949	 schur= 0	 lambda= 0.037746	 levenbergIter= 1
iteration= 6	 chi2= 8094.393651	 time= 0.179575	 cumTime= 1.28596	 edges= 4949	 schur= 0	 lambda= 0.012582	 levenbergIter= 1
iteration= 7	 chi2= 5565.031618	 time= 0.179334	 cumTime= 1.46529	 edges= 4949	 schur= 0	 lambda= 0.004194	 levenbergIter= 1
iteration= 8	 chi2= 3807.096630	 time= 0.18014	 cumTime= 1.64543	 edges= 4949	 schur= 0	 lambda= 0.002796	 levenbergIter= 1
iteration= 9	 chi2= 2212.652739	 time= 0.179359	 cumTime= 1.82479	 edges= 4949	 schur= 0	 lambda= 0.001864	 levenbergIter= 1
iteration= 10	 chi2= 874.567157	 time= 0.178998	 cumTime= 2.00379	 edges= 4949	 schur= 0	 lambda= 0.000750	 levenbergIter= 1
iteration= 11	 chi2= 732.188559	 time= 0.179094	 cumTime= 2.18288	 edges= 4949	 schur= 0	 lambda= 0.000250	 levenbergIter= 1
iteration= 12	 chi2= 732.091466	 time= 0.185142	 cumTime= 2.36803	 edges= 4949	 schur= 0	 lambda= 0.000083	 levenbergIter= 1
iteration= 13	 chi2= 732.091449	 time= 0.189569	 cumTime= 2.55759	 edges= 4949	 schur= 0	 lambda= 0.000056	 levenbergIter= 1
iteration= 14	 chi2= 732.091449	 time= 0.187349	 cumTime= 2.74494	 edges= 4949	 schur= 0	 lambda= 0.000037	 levenbergIter= 1
iteration= 15	 chi2= 732.091449	 time= 0.891648	 cumTime= 3.63659	 edges= 4949	 schur= 0	 lambda= 0.025282	 levenbergIter= 5
iteration= 16	 chi2= 732.091449	 time= 0.54412	 cumTime= 4.18071	 edges= 4949	 schur= 0	 lambda= 0.134836	 levenbergIter= 3
iteration= 17	 chi2= 732.091449	 time= 0.355448	 cumTime= 4.53616	 edges= 4949	 schur= 0	 lambda= 0.179781	 levenbergIter= 2
iteration= 18	 chi2= 732.091449	 time= 0.524983	 cumTime= 5.06114	 edges= 4949	 schur= 0	 lambda= 0.958834	 levenbergIter= 3
iteration= 19	 chi2= 732.091449	 time= 0.524101	 cumTime= 5.58524	 edges= 4949	 schur= 0	 lambda= 5.113781	 levenbergIter= 3
iteration= 0	 chi2= 482301.224991	 time= 0.220334	 cumTime= 0.220334	 edges= 4949	 schur= 0	 lambda= 0.348959	 levenbergIter= 1
iteration= 1	 chi2= 202542.118995	 time= 0.175512	 cumTime= 0.395846	 edges= 4949	 schur= 0	 lambda= 0.232639	 levenbergIter= 1
iteration= 2	 chi2= 89326.500244	 time= 0.176144	 cumTime= 0.57199	 edges= 4949	 schur= 0	 lambda= 0.155093	 levenbergIter= 1
iteration= 3	 chi2= 38441.090735	 time= 0.17731	 cumTime= 0.7493	 edges= 4949	 schur= 0	 lambda= 0.103395	 levenbergIter= 1
iteration= 4	 chi2= 17195.801184	 time= 0.17633	 cumTime= 0.92563	 edges= 4949	 schur= 0	 lambda= 0.066663	 levenbergIter= 1
iteration= 5	 chi2= 9730.455244	 time= 0.175953	 cumTime= 1.10158	 edges= 4949	 schur= 0	 lambda= 0.022221	 levenbergIter= 1
iteration= 6	 chi2= 6042.768482	 time= 0.176508	 cumTime= 1.27809	 edges= 4949	 schur= 0	 lambda= 0.007407	 levenbergIter= 1
iteration= 7	 chi2= 4126.141293	 time= 0.176077	 cumTime= 1.45417	 edges= 4949	 schur= 0	 lambda= 0.002469	 levenbergIter= 1
iteration= 8	 chi2= 2825.201561	 time= 0.175797	 cumTime= 1.62996	 edges= 4949	 schur= 0	 lambda= 0.001646	 levenbergIter= 1
iteration= 9	 chi2= 1282.902252	 time= 0.176055	 cumTime= 1.80602	 edges= 4949	 schur= 0	 lambda= 0.001097	 levenbergIter= 1
iteration= 10	 chi2= 733.741786	 time= 0.176072	 cumTime= 1.98209	 edges= 4949	 schur= 0	 lambda= 0.000366	 levenbergIter= 1
iteration= 11	 chi2= 732.763388	 time= 0.176326	 cumTime= 2.15842	 edges= 4949	 schur= 0	 lambda= 0.000122	 levenbergIter= 1
iteration= 12	 chi2= 732.763237	 time= 0.177299	 cumTime= 2.33572	 edges= 4949	 schur= 0	 lambda= 0.000081	 levenbergIter= 1
iteration= 13	 chi2= 732.763237	 time= 0.177164	 cumTime= 2.51288	 edges= 4949	 schur= 0	 lambda= 0.000054	 levenbergIter= 1
iteration= 14	 chi2= 732.763237	 time= 0.68702	 cumTime= 3.1999	 edges= 4949	 schur= 0	 lambda= 0.002312	 levenbergIter= 4
iteration= 15	 chi2= 732.763237	 time= 0.687376	 cumTime= 3.88728	 edges= 4949	 schur= 0	 lambda= 0.098649	 levenbergIter= 4
iteration= 16	 chi2= 732.763237	 time= 1.02653	 cumTime= 4.9138	 edges= 4949	 schur= 0	 lambda= 2155.023799	 levenbergIter= 6
iteration= 17	 chi2= 732.763237	 time= 1.28273	 cumTime= 6.19653	 edges= 4949	 schur= 0	 lambda= 578484796228.126709	 levenbergIter= 7
iteration= 0	 chi2= 483156.406749	 time= 0.185474	 cumTime= 0.185474	 edges= 4949	 schur= 0	 lambda= 0.275748	 levenbergIter= 1
iteration= 1	 chi2= 186013.079719	 time= 0.16069	 cumTime= 0.346164	 edges= 4949	 schur= 0	 lambda= 0.183832	 levenbergIter= 1
iteration= 2	 chi2= 71862.996699	 time= 0.161066	 cumTime= 0.50723	 edges= 4949	 schur= 0	 lambda= 0.122555	 levenbergIter= 1
iteration= 3	 chi2= 27479.966235	 time= 0.1605	 cumTime= 0.667731	 edges= 4949	 schur= 0	 lambda= 0.081703	 levenbergIter= 1
iteration= 4	 chi2= 12522.819676	 time= 0.160566	 cumTime= 0.828296	 edges= 4949	 schur= 0	 lambda= 0.032116	 levenbergIter= 1
iteration= 5	 chi2= 7444.561647	 time= 0.164365	 cumTime= 0.992661	 edges= 4949	 schur= 0	 lambda= 0.010705	 levenbergIter= 1
iteration= 6	 chi2= 4554.871734	 time= 0.165122	 cumTime= 1.15778	 edges= 4949	 schur= 0	 lambda= 0.003568	 levenbergIter= 1
iteration= 7	 chi2= 3196.147106	 time= 0.165119	 cumTime= 1.3229	 edges= 4949	 schur= 0	 lambda= 0.002379	 levenbergIter= 1
iteration= 8	 chi2= 1556.715247	 time= 0.164434	 cumTime= 1.48734	 edges= 4949	 schur= 0	 lambda= 0.001586	 levenbergIter= 1
iteration= 9	 chi2= 732.277237	 time= 0.165424	 cumTime= 1.65276	 edges= 4949	 schur= 0	 lambda= 0.000529	 levenbergIter= 1
iteration= 10	 chi2= 728.193869	 time= 0.165264	 cumTime= 1.81802	 edges= 4949	 schur= 0	 lambda= 0.000176	 levenbergIter= 1
iteration= 11	 chi2= 728.193228	 time= 0.165612	 cumTime= 1.98364	 edges= 4949	 schur= 0	 lambda= 0.000117	 levenbergIter= 1
iteration= 12	 chi2= 728.193227	 time= 0.165315	 cumTime= 2.14895	 edges= 4949	 schur= 0	 lambda= 0.000078	 levenbergIter= 1
iteration= 13	 chi2= 728.193227	 time= 0.471308	 cumTime= 2.62026	 edges= 4949	 schur= 0	 lambda= 0.000418	 levenbergIter= 3
iteration= 14	 chi2= 728.193227	 time= 0.801162	 cumTime= 3.42142	 edges= 4949	 schur= 0	 lambda= 0.285149	 levenbergIter= 5
iteration= 15	 chi2= 728.193227	 time= 0.1646	 cumTime= 3.58602	 edges= 4949	 schur= 0	 lambda= 0.190099	 levenbergIter= 1
iteration= 16	 chi2= 728.193227	 time= 0.474492	 cumTime= 4.06051	 edges= 4949	 schur= 0	 lambda= 1.013864	 levenbergIter= 3
iteration= 17	 chi2= 728.193227	 time= 0.165698	 cumTime= 4.22621	 edges= 4949	 schur= 0	 lambda= 0.675909	 levenbergIter= 1
iteration= 18	 chi2= 728.193227	 time= 0.475012	 cumTime= 4.70122	 edges= 4949	 schur= 0	 lambda= 3.604849	 levenbergIter= 3
iteration= 19	 chi2= 728.193227	 time= 0.777495	 cumTime= 5.47872	 edges= 4949	 schur= 0	 lambda= 2460.910357	 levenbergIter= 5
iteration= 0	 chi2= 484617.136453	 time= 0.204228	 cumTime= 0.204228	 edges= 4949	 schur= 0	 lambda= 0.364789	 levenbergIter= 1
iteration= 1	 chi2= 209787.081338	 time= 0.177068	 cumTime= 0.381296	 edges= 4949	 schur= 0	 lambda= 0.243193	 levenbergIter= 1
iteration= 2	 chi2= 95519.223981	 time= 0.177772	 cumTime= 0.559068	 edges= 4949	 schur= 0	 lambda= 0.162129	 levenbergIter= 1
iteration= 3	 chi2= 43549.415998	 time= 0.17821	 cumTime= 0.737278	 edges= 4949	 schur= 0	 lambda= 0.108086	 levenbergIter= 1
iteration= 4	 chi2= 19529.997108	 time= 0.177969	 cumTime= 0.915247	 edges= 4949	 schur= 0	 lambda= 0.072057	 levenbergIter= 1
iteration= 5	 chi2= 10803.141836	 time= 0.177602	 cumTime= 1.09285	 edges= 4949	 schur= 0	 lambda= 0.038480	 levenbergIter= 1
iteration= 6	 chi2= 6871.886176	 time= 0.178239	 cumTime= 1.27109	 edges= 4949	 schur= 0	 lambda= 0.012827	 levenbergIter= 1
iteration= 7	 chi2= 4733.918496	 time= 0.17817	 cumTime= 1.44926	 edges= 4949	 schur= 0	 lambda= 0.004276	 levenbergIter= 1
iteration= 8	 chi2= 3157.028171	 time= 0.177039	 cumTime= 1.6263	 edges= 4949	 schur= 0	 lambda= 0.002551	 levenbergIter= 1
iteration= 9	 chi2= 1837.313953	 time= 0.177593	 cumTime= 1.80389	 edges= 4949	 schur= 0	 lambda= 0.001701	 levenbergIter= 1
iteration= 10	 chi2= 769.493604	 time= 0.178694	 cumTime= 1.98258	 edges= 4949	 schur= 0	 lambda= 0.000567	 levenbergIter= 1
iteration= 11	 chi2= 732.240214	 time= 0.181697	 cumTime= 2.16428	 edges= 4949	 schur= 0	 lambda= 0.000189	 levenbergIter= 1
iteration= 12	 chi2= 732.227460	 time= 0.177359	 cumTime= 2.34164	 edges= 4949	 schur= 0	 lambda= 0.000068	 levenbergIter= 1
iteration= 13	 chi2= 732.227457	 time= 0.177001	 cumTime= 2.51864	 edges= 4949	 schur= 0	 lambda= 0.000045	 levenbergIter= 1
iteration= 14	 chi2= 732.227457	 time= 0.519696	 cumTime= 3.03834	 edges= 4949	 schur= 0	 lambda= 0.000242	 levenbergIter= 3
